보행자_위도,보행자_경도,가장_가까운_버스정류장,가장_가까운_정류장_위도,가장_가까운_정류장_경도,버스정류장으로부터_거리,버스_정류장_유무(10m)
35.80767999983294,127.12310000038678,백제대로효자광장,35.80664945,127.12338287,117.39691133173707,False
35.79872005842908,127.11679992431355,풍남중,35.79917526,127.11701353,54.158291907644355,False
35.84111020039968,127.1108319998292,하가지구영무예다음,35.84168582,127.11129936,76.62573967279995,False
35.80609269795841,127.10987563680796,우전초교,35.8045452,127.10781288,253.40272768814285,False
35.80388639980024,127.11138900035714,효자현대아파트,35.80556704,127.11302085,237.86615496241046,False
35.8576740286045,127.12178916504159,송천1동주민센터,35.85701397,127.12077329,117.33969858181977,False
35.83316372346211,127.15519231465892,기린네거리,35.83345252,127.15505288,34.485205761405076,False
35.821345243656616,127.10331424649787,유로병원,35.81920232,127.10407321,247.91396700827414,False
35.86290755642867,127.13075968223298,오송중.예비군훈련장,35.86522573,127.12877523,313.72574366045006,False
35.824300098285576,127.11371466196611,마전교.본병원,35.82531421,127.11505463,165.2591652208857,False
35.79525912525534,127.13112720368558,농협평화지소,35.79506129,127.13135157,29.890153661221248,False
35.79600900012854,127.1348799996197,꽃밭정이네거리,35.79650315,127.13461747,59.831511209770945,False
35.83407420882763,127.1021187112186,서곡초교,35.83287355,127.09970528,255.26355349720677,False
35.82050435964563,127.13576670338061,어은골,35.8244905,127.13255888,529.2533169883078,False
35.8653675516625,127.11448889146568,송천롯데아파트,35.86671868,127.11441981,150.367732785306,False
35.843608799880606,127.12250499978482,KT북전주지점,35.84310173,127.12308347,76.79756484619791,False
35.88578156380806,127.01686809788225,성덕,35.87621671,127.03095478,1655.8559311761871,False
35.83342486421527,127.14520300738837,모래내시장,35.83305726,127.14549767,48.74878544438948,False
35.86591078745796,127.10021060575463,휴비스전주공장,35.85843146,127.09646937,897.4027895459539,False
35.809460761356725,127.1556915483013,서학로교육대학교,35.80943558,127.15417537,136.75092572952775,False
35.83584145316566,127.15939054308456,유일여자고등학교,35.83723127,127.15993797,162.22839515894358,False
35.83584145316566,127.15939054308456,유일여자고등학교,35.83723127,127.15993797,162.22839515894358,False
35.84656691151097,127.15353419498084,명주골네거리.대자인병원,35.84573059,127.15317879,98.35760795036619,False
35.79167995731023,127.12238562169667,평화동신아파트,35.79306214,127.12253462,154.27834817095055,False
35.84071333539877,127.13215786404353,전북은행본점,35.84009301,127.13143203,95.07120979968578,False
35.8697199997784,127.12749999962266,에코시티상가,35.8709795,127.1274581,140.10110719427414,False
35.80721608016956,127.16290093448634,승암마을,35.80965565,127.16223517,277.8323113321328,False
35.80426424308224,127.1488791417491,서서학예그린아파트,35.80387901,127.14862646,48.519937997238635,False
35.79871359977421,127.14057099980542,평화주공1.2단지,35.79883454,127.14108794,48.52242238056927,False
35.80466867275371,127.1270135796019,서부시장,35.80600367,127.12713665,148.85943884214376,False
35.80563755749296,127.10848948421898,우전초교,35.8045452,127.10781288,135.92905801028934,False
35.792757899304895,127.1198507438779,한솔재활요양병원,35.79232349,127.11795448,177.72341414623406,False
35.845427928269665,127.12172118119622,기린대로덕진공원,35.84574561,127.12136775,47.5674029944508,False
35.797625918991116,127.12677104748101,삼천오성대우아파트,35.79719125,127.12611991,76.05774206642606,False
35.85299653842625,127.10750182961048,팔복근린상가,35.85328787,127.10516829,212.79271162275066,False
35.837529824228035,127.13215811805819,국민은행금암지점,35.8379584,127.13141174,82.4487274203517,False
35.81691619263014,127.15406598820675,오목대.한옥마을,35.8162542,127.15488388,104.1975756301511,False
35.80218701933266,127.11681882850614,상산고,35.80351383,127.11661146,148.7153486109135,False
35.820492937159884,127.13582566520935,어은골,35.8244905,127.13255888,533.2353205552172,False
35.85980963620159,127.11587079870475,송천동2파출소,35.85863312,127.11781497,218.6596459398131,False
35.83416360009355,127.1311109998299,고속버스터미널.불교회관,35.83390745,127.13054921,58.104030966822336,False
35.82725867303234,127.12162127539516,전용리,35.82805427,127.12148674,89.29406096187516,False
35.81527319960371,127.11972000004475,중산타운,35.8160768,127.1180911,171.92142619895165,False
35.81743064127591,127.14715293912397,팔달로 예술회관,35.81708281,127.14730145,40.92959774590181,False
35.81743064127591,127.14715293912397,팔달로 예술회관,35.81708281,127.14730145,40.92959774590181,False
35.85480277725025,127.11458507155076,송천 센트럴파크,35.85332881,127.1193766,461.8926575074325,False
35.85480277725025,127.11458507155076,송천 센트럴파크,35.85332881,127.1193766,461.8926575074325,False
35.79905636501747,127.11647461313107,풍남중,35.79917526,127.11701353,50.36942723268067,False
35.82639077280064,127.13654752522733,진북동양아파트,35.82651846,127.13659388,14.800474364534692,False
35.80321923260963,127.12609997074354,효자광진맨션아파트,35.80313307,127.12447188,147.13787939830956,False
35.829134457074886,127.1465128406802,전주농협,35.82651832,127.14637385,291.1713277408034,False
35.84222234681565,127.1364790183192,배나무골,35.84124683,127.13868959,226.87060909280805,False
35.86388770028767,127.08166500034437,전주공고,35.8650508,127.08057177,162.577896844331,False
35.81250000033566,127.14694199977771,풍남문,35.81349842,127.14712199,112.19942027178297,False
35.811567222153336,127.14243631826967,완산동시외버스정류소,35.81220216,127.13925744,295.21507302722597,False
35.80261860370778,127.10135676843211,전라북도교육청 동암고,35.8028949,127.1031382,163.56640701050188,False
35.833849999853065,127.13359999959901,시외버스터미널,35.83411679,127.13353119,30.307332185796195,False
35.8319769857455,127.12237818760961,이마트,35.83209104,127.12083358,139.82260707683852,False
35.86986536365011,127.12135671312791,에코도시상가,35.8731559,127.1236593,420.6213419558686,False
35.86986536365011,127.12135671312791,에코도시상가,35.8731559,127.1236593,420.6213419558686,False
35.82981424055882,127.14011824541156,한국은행.청소년상담센터,35.83032546,127.13914965,104.19364192213042,False
35.82512214644291,127.12435311371952,서신우신아파트,35.82626336,127.12302775,174.30154790880488,False
35.83020975715809,127.11061120098437,서신신일아파트,35.83276897,127.11231278,323.2834425362777,False
35.81090938969367,127.11067604450872,서전주중,35.81094588,127.11455012,349.36405634557656,False
35.83593890948511,127.11824371320608,광진선수촌아파트,35.83396213,127.11787983,222.24232388820462,False
35.797329727924705,127.14012092462914,완산여고,35.79770557,127.1390222,107.5452405607294,False
35.81889886680133,127.10902373842156,효자로전라북도도청,35.8189981,127.10806708,86.95980898415421,False
35.8333774032766,127.15837679487228,기린초교,35.83349292,127.15884669,44.26491968122176,False
35.83928744243107,127.15593066752415,인후1동주민센터,35.838455,127.15619271,95.52987603364963,False
35.813252826674116,127.11359943528862,거마평로이동교,35.81342648,127.11299794,57.572234687377794,False
35.81565841065825,127.10201113918669,전일고 롯데마트,35.81613987,127.10166346,62.03944444483072,False
35.794447084885554,127.12803440075118,삼천우성그린아파트,35.79492566,127.1262537,169.19221222757275,False
35.839140000341004,127.11939999998758,한국건강관리협회,35.83993218,127.11959615,89.84349857301801,False
35.83400999963431,127.16289999990292,인후초교,35.83299303,127.1628757,113.10323588574654,False
35.824459999944054,127.16150000029295,마당재,35.82516776,127.16312986,166.69272279682747,False
35.87432090038425,127.0580440001015,전주IC,35.8737809,127.06045605,225.47322889839214,False
35.87432090038425,127.0580440001015,전주IC,35.8737809,127.06045605,225.47322889839214,False
35.83200221939973,127.12612833983262,거성고속맨션.자원봉사센터.고속버스터미널입구,35.8335539,127.12722363,198.7945216629161,False
35.83200221939973,127.12612833983262,거성고속맨션.자원봉사센터.고속버스터미널입구,35.8335539,127.12722363,198.7945216629161,False
35.83141000019224,127.10890000005952,서신광진산업아파트,35.8337847,127.10994674,280.40926886950035,False
35.83141000019224,127.10890000005952,서신광진산업아파트,35.8337847,127.10994674,280.40926886950035,False
35.80266787560838,127.10619144244984,우전초교,35.8041452,127.10791283,226.01803743629225,False
35.850912546950745,127.11138109133785,추천대교,35.85157764,127.10963811,173.62926010723294,False
35.90348680399376,127.07645239629157,반월초교,35.87625094,127.07572981,3029.193552721629,False
35.90348680399376,127.07645239629157,반월초교,35.87625094,127.07572981,3029.193552721629,False
35.90348680399376,127.07645239629157,반월초교,35.87625094,127.07572981,3029.193552721629,False
35.90348680399376,127.07645239629157,반월초교,35.87625094,127.07572981,3029.193552721629,False
35.81378708453014,127.14016477070483,완산동시외버스정류소,35.81220216,127.13925744,194.30085804974712,False
35.87483160227889,127.08445400302153,반월초교,35.87625094,127.07572981,801.7411961913633,False
35.87483160227889,127.08445400302153,반월초교,35.87625094,127.07572981,801.7411961913633,False
35.87483160227889,127.08445400302153,반월초교,35.87625094,127.07572981,801.7411961913633,False
35.816531795816076,127.1018302312295,보훈지청 롯데마트,35.81647317,127.1019943,16.16629571845405,False
35.824138439565495,127.13259970882768,어은골,35.8244905,127.13255888,39.32007518359127,False
35.816087166192055,127.1386327291392,신흥중고등학교,35.81577568,127.13766517,93.8668704264685,False
35.861106799784714,127.04471499983444,정암마을,35.86184713,127.06229145,1586.065310978433,False
35.837892592699866,127.11142442906208,여울초교,35.83637476,127.11231118,186.74808236910502,False
35.837892592699866,127.11142442906208,여울초교,35.83637476,127.11231118,186.74808236910502,False
35.83610910006411,127.15305299969702,인후휴먼시아아파트,35.83623617,127.15178569,115.11237848666445,False
35.8305549003492,127.16083500049272,인후초교,35.83299303,127.1628757,327.63446281907767,False
35.78515999973872,127.12859999947935,평화동도미소드림아파트,35.78581599,127.12963818,118.70291556327835,False
35.85580357093927,127.1025724639628,팔복예술공장.동명기계,35.8562058,127.1007816,167.47999343214434,False
35.85580357093927,127.1025724639628,팔복예술공장.동명기계,35.8562058,127.1007816,167.47999343214434,False
35.7986105996923,127.1402740004585,평화주공1.2단지,35.79883454,127.14108794,77.51584634938692,False
35.84798928649319,127.11756929835215,기린대로.원대한방병원,35.84824786,127.11676511,77.97719430983037,False
35.84798928649319,127.11756929835215,기린대로.원대한방병원,35.84824786,127.11676511,77.97719430983037,False
35.79527660037817,127.11360899978942,용흥초등학교,35.7939262,127.11226001,193.2631743553971,False
35.809776290372064,127.12931005545916,중화산동현대아파트,35.81169705,127.12902712,215.09750014406242,False
35.82136309582808,127.08627711791117,만절리고개,35.82308766,127.08156919,465.7782585807309,False
35.83117995630316,127.1061195178511,서부신시가지아이파크,35.82747521,127.10620049,412.01423550878815,False
35.837219200113246,127.12638799958057,종합경기장,35.83627383,127.12520761,149.57438456028248,False
35.86411013190951,127.14950793393012,호성진흥더블파크,35.86463135,127.14890823,79.24301047765273,False
35.84893633837747,127.1151367663894,전일여객,35.84944843,127.11426908,96.73888960011045,False
35.851641649179236,127.11081088683534,추천대교,35.85157764,127.10963811,105.93902096285026,False
35.797853178797325,127.1232544442271,효문여중,35.79850143,127.12072311,239.40624254735755,False
35.81843681234613,127.09497795172912,전주대학교,35.81852007,127.0922917,242.38362439904958,False
35.830554900342065,127.13999900018814,한국은행.청소년상담센터,35.83032546,127.13914965,80.70885944119905,False
35.80610956978596,127.12411912024699,백제대로효자광장,35.80664945,127.12338287,89.5100811388119,False
35.79464188707812,127.08287775258489,장동마을,35.79410851,127.07809245,435.6552756315464,False
35.86971590342226,127.11859162011443,발단마을,35.8713261,127.114969,372.3006370698397,False
35.8347646632824,127.11480140664527,서신중흥아파트,35.83480092,127.11567315,78.68822248477008,False
35.84114519320919,127.13380893457828,전주덕진소방서,35.84088606,127.13409664,38.76625030697785,False
35.83359910306679,127.15783602384775,기린초교,35.83349292,127.15884669,91.87160218862401,False
35.81635903426297,127.12266725419558,근영여고,35.81698235,127.12264333,69.34320515294276,False
35.878094262062625,127.06049073792623,전주IC,35.8737809,127.06045605,479.63482350375284,False
35.878094262062625,127.06049073792623,전주IC,35.8737809,127.06045605,479.63482350375284,False
35.83274313458997,127.17043096742832,우아롯데아파트,35.83251021,127.16782411,236.42916629729962,False
35.83274313458997,127.17043096742832,우아롯데아파트,35.83251021,127.16782411,236.42916629729962,False
35.83274313458997,127.17043096742832,우아롯데아파트,35.83251021,127.16782411,236.42916629729962,False
35.84444039995155,127.15305999964224,명주골네거리.대자인병원,35.84548171,127.15287844,116.93930040454691,False
35.81627999997235,127.139099999876,신흥중고등학교,35.81577568,127.13766517,141.00657044768565,False
35.81005612886192,127.11662521690576,서전주중,35.81094588,127.11455012,211.66585757801,False
35.803075197421066,127.12394612392376,효자광진맨션아파트,35.80313307,127.12447188,47.84884874783944,False
35.821002533611455,127.15418454350497,기린대로 병무청,35.82134554,127.15240164,165.21339854454757,False
35.821002533611455,127.15418454350497,기린대로 병무청,35.82134554,127.15240164,165.21339854454757,False
35.821002533611455,127.15418454350497,기린대로 병무청,35.82134554,127.15240164,165.21339854454757,False
35.79433823046058,127.12936457583636,삼천우성아파트,35.79526084,127.13035529,136.04740702799305,False
35.79433823046058,127.12936457583636,삼천우성아파트,35.79526084,127.13035529,136.04740702799305,False
35.813083856726784,127.10557306172531,전북선거관리위원회,35.81353899,127.10480025,86.1236153289505,False
35.86952821251673,127.11303416263931,발단마을,35.8714139,127.1148112,263.8265668465112,False
35.86952821251673,127.11303416263931,발단마을,35.8714139,127.1148112,263.8265668465112,False
35.86952821251673,127.11303416263931,발단마을,35.8714139,127.1148112,263.8265668465112,False
35.83490701987972,127.16702973275093,아중대우아파트,35.83422165,127.16767342,95.78623541033436,False
35.79642863542907,127.13225153348777,삼천신일아파트,35.79746211,127.13109865,154.97570832924606,False
35.820927465752256,127.10837915294752,효자로전라북도도청,35.81918961,127.10768278,203.18550848180962,False
35.754281460592516,127.1200211234245,원석구마을,35.76294285,127.1257924,1094.8795700133558,False
35.81168043278054,127.145585971483,매곡교.시립도서관,35.8113473,127.14575373,40.01249329358925,False
35.8401260003402,127.12938600042861,전북은행본점,35.84009301,127.13143203,184.4671196502304,False
35.819501464166024,127.12336701866246,화산체육관.전주시립도서관꽃심,35.81981826,127.12257289,79.79786322487347,False
35.87023999964829,127.10340000013876,용흥마을,35.87312102,127.11370259,982.0353028777886,False
35.843769696361676,127.14292899899948,전북대학병원입구,35.843452,127.14277224,38.047277986267474,False
35.88510128174163,126.99728908678082,성덕,35.87621671,127.03095478,3189.933493533637,False
35.825536022559,127.11669544528031,서신로마전교,35.82601545,127.11580966,96.01841947402399,False
35.89502999974262,127.10060000024252,월곡마을앞,35.8779065,127.1126074,2189.8692251656207,False
35.83742320432546,127.1042060495664,전주세무서.한국환경공단,35.83775456,127.10266344,143.85494760371867,False
35.817900000199074,127.1395999995647,서문,35.8167323,127.14111827,188.67952680447024,False
35.80499512863624,127.11057667388697,효자롯데아파트,35.80587545,127.11285154,227.30494284609725,False
35.86225199645705,127.1269672096688,송천신일아파트,35.86402015,127.1272632,198.41102174491598,False
35.81097511896214,127.1059441430056,전북선거관리위원회,35.81353899,127.10480025,303.17592333930327,False
35.81097511896214,127.1059441430056,전북선거관리위원회,35.81353899,127.10480025,303.17592333930327,False
35.81097511896214,127.1059441430056,전북선거관리위원회,35.81353899,127.10480025,303.17592333930327,False
35.86718253815105,127.04531314354146,대흥리,35.87700746,127.03972137,1203.0698900766095,False
35.86718253815105,127.04531314354146,대흥리,35.87700746,127.03972137,1203.0698900766095,False
35.800651071035006,127.1708486828143,대성동도로교통공단,35.8009501,127.1709477,34.42879970339322,False
35.800651071035006,127.1708486828143,대성동도로교통공단,35.8009501,127.1709477,34.42879970339322,False
35.794821821803836,127.13544555682806,꽃밭정이네거리,35.79654849,127.13558091,192.38471460803444,False
35.83357230018541,127.13404800037651,시외버스터미널,35.83411679,127.13353119,76.39512504308081,False
35.873463675273506,127.07451993564618,여의동우체국,35.8723613,127.07591729,175.72130411207817,False
35.82792060301616,127.1447598203785,기린대로현대병원,35.82894399,127.14283256,207.69832260369947,False
35.83727178180051,127.12561470210443,종합경기장,35.83627383,127.12520761,116.87783317577559,False
35.799584947678234,127.16804900992373,대성동도로교통공단,35.8009501,127.1709477,302.2975043926973,False
35.799584947678234,127.16804900992373,대성동도로교통공단,35.8009501,127.1709477,302.2975043926973,False
35.82526999987645,127.12269999980514,백제대로중산공원,35.8242611,127.1224763,113.98320310484297,False
35.84076883579858,127.13258244158276,전북대정문.덕진소방서,35.84113172,127.13321366,69.7536312408277,False
35.77463837204685,127.0956409510868,망월리,35.77449441,127.09574177,18.411359644221243,False
35.77463837204685,127.0956409510868,망월리,35.77449441,127.09574177,18.411359644221243,False
35.83096929598819,127.11619585045352,서신동주민센터,35.83139685,127.11589385,54.785640229956286,False
35.78456031712849,127.1331647496204,평화그린2차아파트,35.78558901,127.13413445,143.99682217822527,False
35.78456031712849,127.1331647496204,평화그린2차아파트,35.78558901,127.13413445,143.99682217822527,False
35.78456031712849,127.1331647496204,평화그린2차아파트,35.78558901,127.13413445,143.99682217822527,False
35.78456031712849,127.1331647496204,평화그린2차아파트,35.78558901,127.13413445,143.99682217822527,False
35.81518335915383,127.1539097199385,오목대.한옥마을,35.8155723,127.1544723,66.66081669568545,False
35.80373874486133,127.12469394662035,효자광진맨션아파트,35.80397906,127.1243747,39.28024683884836,False
35.83434565628198,127.16300407388086,인후초교,35.83299303,127.1628757,150.8499490323317,False
35.806308699976945,127.12275599975048,효자광장,35.80596921,127.12226214,58.382221805826056,False
35.93068369010607,126.94649994785587,성덕,35.87621671,127.03095478,9723.331044575349,False
35.93068369010607,126.94649994785587,성덕,35.87621671,127.03095478,9723.331044575349,False
35.81280542299094,127.10458095127709,전북선거관리위원회,35.81353899,127.10480025,83.93174625801112,False
35.80493501921938,127.10819401180639,우전초교,35.8045452,127.10781288,55.319319546862836,False
35.832149185705866,127.07220281440323,두현마을,35.83179932,127.07170873,59.139105851773415,False
35.84879295947885,127.11901078130731,도립국악원,35.84907486,127.11891029,32.62827471723284,False
35.83506340202137,127.13567252232865,금암광장.청담한방병원,35.83369489,127.13642739,166.69420756427544,False
35.834790584070916,127.13575871945231,금암광장.청담한방병원,35.83369489,127.13642739,135.93199861348066,False
35.834790584070916,127.13575871945231,금암광장.청담한방병원,35.83369489,127.13642739,135.93199861348066,False
35.86854205965639,127.07224677536985,호남제일문,35.86776036,127.07112831,133.08881491913166,False
35.86854205965639,127.07224677536985,호남제일문,35.86776036,127.07112831,133.08881491913166,False
35.814703049292845,127.13414973118128,예수병원,35.81358862,127.13283941,171.2186405356086,False
35.79721300497388,127.13572927962268,꽃밭정이네거리,35.79654849,127.13558091,75.09269255521089,False
35.813280701924114,127.12362074035121,한마음병원.전주병원,35.81342411,127.1227635,78.92602675766965,False
35.80729241793013,127.15666150774874,남고사입구,35.80751107,127.15791314,115.4584940517765,False
35.80729241793013,127.15666150774874,남고사입구,35.80751107,127.15791314,115.4584940517765,False
35.81242380765379,127.11849453422946,완산구청,35.81263555,127.11868782,29.29372934919951,False
35.82096366072606,127.10214175460172,유로병원,35.8189057,127.1033784,254.55424864055732,False
35.82096366072606,127.10214175460172,유로병원,35.8189057,127.1033784,254.55424864055732,False
35.82096366072606,127.10214175460172,유로병원,35.8189057,127.1033784,254.55424864055732,False
35.81898150813637,127.1129331416933,효자다리,35.8188954,127.1143533,128.4057707946496,False
35.81898150813637,127.1129331416933,효자다리,35.8188954,127.1143533,128.4057707946496,False
35.81898150813637,127.1129331416933,효자다리,35.8188954,127.1143533,128.4057707946496,False
35.81898150813637,127.1129331416933,효자다리,35.8188954,127.1143533,128.4057707946496,False
35.81898150813637,127.1129331416933,효자다리,35.8188954,127.1143533,128.4057707946496,False
35.81898150813637,127.1129331416933,효자다리,35.8188954,127.1143533,128.4057707946496,False
35.83199508738473,127.11405379149144,서신제일비사벌아파트,35.83203405,127.11370662,31.595935425760175,False
35.87404184188797,127.07493351318438,여의동우체국,35.8723613,127.07591729,206.8258651902669,False
35.793605799647096,127.12277899991955,평화동신아파트,35.79336774,127.12222405,56.62171455395789,False
35.840326432028874,127.09930166874253,덕촌,35.84168682,127.09645064,298.20546503120846,False
35.84119589891329,127.15449999963565,북일초교,35.84067342,127.15489706,68.23681652213203,False
35.83971491121651,127.12993695858769,전북은행본점,35.84009301,127.13143203,141.1729121207533,False
35.83971491121651,127.12993695858769,전북은행본점,35.84009301,127.13143203,141.1729121207533,False
35.83971491121651,127.12993695858769,전북은행본점,35.84009301,127.13143203,141.1729121207533,False
35.83971491121651,127.12993695858769,전북은행본점,35.84009301,127.13143203,141.1729121207533,False
35.82100040273677,127.10196408202171,유로병원,35.8189057,127.1033784,265.5435790519208,False
35.82100040273677,127.10196408202171,유로병원,35.8189057,127.1033784,265.5435790519208,False
35.79833220030978,127.11694299977833,완산소방서,35.7985201,127.11750939,55.189442869738315,False
35.79833220030978,127.11694299977833,완산소방서,35.7985201,127.11750939,55.189442869738315,False
35.819588976477135,127.12025423882928,화산체육관.전주시립도서관꽃심,35.81981826,127.12257289,210.6075704171681,False
35.810275999628224,127.11472300026651,서전주중,35.81094588,127.11455012,76.10125387091516,False
35.83959539774424,127.06200467587115,한국출판문화산업진흥원,35.83863535,127.06310675,145.8257625015505,False
35.873347810296806,127.08376754736086,여의동우체국전북은행,35.8714162,127.07658384,681.9866724489515,False
35.80838084456567,127.1347466348882,용머리고개,35.80871108,127.13512512,50.132727507104946,False
35.81641056847567,127.1233892363209,근영여고,35.81698235,127.12264333,92.55133217296513,False
35.83858477398111,127.15088519428545,동중학교,35.83842578,127.15118106,31.99770977020839,False
35.83858477398111,127.15088519428545,동중학교,35.83842578,127.15118106,31.99770977020839,False
35.85948967362365,127.11447855666559,송천동2파출소,35.85863312,127.11781497,315.39965027874814,False
35.86778974026173,127.07409342583888,호남제일문,35.86776036,127.07112831,267.2044920818168,False
35.84459862685474,127.13185348460239,전북대정문.덕진소방서,35.84113172,127.13321366,404.5294065705673,False
35.83374765916544,127.15781407189915,기린초교,35.83349292,127.15884669,97.30278622469487,False
35.8507594136629,127.11982272339753,도립국악원,35.84934543,127.11968893,157.6897754575515,False
35.84083170005095,127.13083600012295,전북은행본점,35.84009301,127.13143203,98.14930318414488,False
35.84083170005095,127.13083600012295,전북은행본점,35.84009301,127.13143203,98.14930318414488,False
35.867221799594695,127.12166499950834,송천동성원무지개아파트,35.86493158,127.12138472,255.91050084967256,False
35.83200746534536,127.11229839185883,서신신일아파트,35.83276897,127.11231278,84.68550513526185,False
35.81108623108465,127.14889740652801,남부시장,35.81132263,127.14973099,79.63092428010381,False
35.83007191680074,127.09518006792439,서곡주공,35.83193609,127.09734126,284.47860608681367,False
35.877162945598776,127.07822127029132,반월초교,35.87625094,127.07572981,246.32228398127043,False
35.830590000244136,127.16160000017568,인후부영2차아파트,35.82924961,127.16430729,285.9786279694783,False
35.82483016827819,127.09845491973245,기전중.기전여고,35.82505656,127.10129958,257.7013224831043,False
35.815398795234046,127.11802160163137,중산타운,35.8160768,127.1180911,75.65078742229115,False
35.815398795234046,127.11802160163137,중산타운,35.8160768,127.1180911,75.65078742229115,False
35.81594713053871,127.10874428815123,효자엘드아파트,35.81345643,127.10812742,282.48400644581653,False
35.81021677949484,127.15426216578001,서학로교육대학교,35.80943558,127.15417537,87.21743677585744,False
35.86261000011193,127.11740000046215,송천대명아파트,35.8630123,127.11478688,239.6925336272234,False
35.859788385107436,127.11453556084965,송천동2파출소,35.85863312,127.11781497,322.248596998452,False
35.80836652049107,127.12164026231757,효자남양황실아파트,35.80884862,127.12354014,179.51536152054234,False
35.83828866869825,127.06506439937326,한국국토정보공사,35.8385462,127.0657573,68.71152514800067,False
35.86376253920694,127.1269278776882,송천신일아파트,35.86402015,127.1272632,41.6366980312266,False
35.86376253920694,127.1269278776882,송천신일아파트,35.86402015,127.1272632,41.6366980312266,False
35.811363199839285,127.12900500015826,중화산동현대아파트,35.81169705,127.12902712,37.176042866158774,False
35.81314198056865,127.11358987225063,거마평로이동교,35.81342648,127.11299794,62.04584677803541,False
35.87847926640614,127.07475774008516,반월초교,35.87625094,127.07572981,262.80219973656415,False
35.82055545091885,127.15310165410794,기린대로 병무청,35.82102609,127.15214193,101.1255913272726,False
35.85474383466817,127.12039243665252,송천삼거리 롯데마트,35.85538448,127.11982418,87.73522172627462,False
35.80224971297105,127.11231490849534,효자현대아파트,35.80556704,127.11302085,374.3239221826631,False
35.85170605097307,127.13091918752995,도립여성중고 롯데마트,35.85361352,127.11979367,1024.891133658299,False
35.83718589787928,127.10179352967927,전주세무서.한국환경공단,35.83775456,127.10266344,100.73511136625791,False
35.823006380308755,127.12309733469553,백제대로중산공원,35.8242611,127.1224763,150.33488405734533,False
35.823006380308755,127.12309733469553,백제대로중산공원,35.8242611,127.1224763,150.33488405734533,False
